ticket_number,issue_date,issue_time,rp_state_plate,plate_expiry_date,make,body_style,color,location,route,agency,violation_code,violation_description,fine_amount,latitude,longitude
4273986614,2015-12-31,401.0,CA,201508.0,MERZ,PA,SL,3400 GLENDON AVE,107R,51.0,5204A-,DISPLAY OF TABS,25.0,6435940.2,1831653.0
4273986625,2015-12-31,706.0,AZ,,MAZD,PA,GY,11278 MONTANA AVE W,107R,51.0,80.69AA+,NO STOP/STAND,93.0,6422070.0,1847261.7
4273986636,2015-12-31,726.0,CA,201611.0,NISS,PA,BK,8765 PICO BLVD W,107R,51.0,80.70,NO STOPPING/ANTI-GRI,163.0,6445680.6,1842478.6
4273991083,2015-12-31,924.0,CA,201604.0,INTL,CM,WT,1810 INDUSTRIAL ST,00683,56.0,22500H,DOUBLE PARKING,68.0,6490705.1,1835505.4
4273991094,2015-12-31,1030.0,CA,8.0,GRUM,CM,BN,766 SANTEE ST S,00683,56.0,80.49+,18 IN/CURB/COMM VEH,63.0,6485469.3,1837564.0
4273991105,2015-12-31,1120.0,CA,201602.0,TOYT,PA,WT,2020 7TH ST W,00683,56.0,80.69B,NO PARKING,73.0,6478106.1,1842887.5
4273991116,2015-12-31,1123.0,CA,201608.0,TOYT,PU,BL,1900 7TH ST W,00683,56.0,80.56E4+,RED ZONE,93.0,6478507.5,1842668.2
4273991120,2015-12-31,1133.0,CA,,LINC,PA,BK,951 FRANCISCO ST S,00683,56.0,80.56E4+,RED ZONE,93.0,6481320.3,1839304.6
4273991131,2015-12-31,1203.0,CA,201607.0,TOYT,PA,WT,1224 SANTEE ST S,00683,56.0,80.56E4+,RED ZONE,93.0,6483632.7,1835586.1
4273991142,2015-12-31,1211.0,CA,201603.0,FORD,PA,RD,131 OLYMPIC BL E,00683,56.0,88.13B+,METER EXP.,63.0,6483829.9,1837253.7
4273991153,2015-12-31,1228.0,CA,201605.0,TOYT,PA,WT,1012 SANTEE ST S,00683,56.0,80.56E2,YELLOW ZONE,58.0,6484373.2,1836589.3
4273991164,2015-12-31,1232.0,CA,1.0,GRUM,CM,BN,1222 SANTEE ST S,00683,56.0,80.56E4+,RED ZONE,93.0,6483638.6,1835594.5
4273991175,2015-12-31,1237.0,CA,201608.0,NISS,PA,GY,1214 LOS ANGELES ST S,00683,56.0,80.56E2,YELLOW ZONE,58.0,6483357.9,1835860.2
4273991186,2015-12-31,1239.0,CA,201605.0,CHEV,CM,WT,1202 LOS ANGELES ST S,00683,56.0,80.56E4+,RED ZONE,93.0,6483395.5,1835913.4
4273991190,2015-12-31,1437.0,CA,7.0,GRUM,CM,BN,1109 GRAND AVE S,00683,56.0,80.56E1,WHITE ZONE,58.0,6482270.0,1837566.6
4273991201,2015-12-31,1448.0,CA,201603.0,HOND,PA,GY,1238 SANTEE ST S,00683,56.0,80.56E2,YELLOW ZONE,58.0,6483591.6,1835526.8
4273991212,2015-12-31,1452.0,CA,,FIAT,PA,BK,1103 SANTEE ST S,00683,56.0,80.56E2,YELLOW ZONE,58.0,6484063.1,1836219.9
4273991223,2015-12-31,1459.0,AZ,,NISS,PA,GY,1129 SANTEE ST S,00683,56.0,80.56E4+,RED ZONE,93.0,6483965.6,1836075.7
4273991234,2015-12-31,1509.0,CA,201608.0,TOYT,PA,WT,405 PICO BLVD E,00683,56.0,80.61,STANDNG IN ALLEY,68.0,6481581.8,1836646.5
4273991245,2015-12-31,1514.0,NM,201510.0,HOND,PA,GY,905 SAN JULIAN ST S,00683,56.0,88.13B+,METER EXP.,63.0,6485567.6,1836303.9
4273991256,2015-12-31,1519.0,CA,10.0,GRUM,CM,WT,805 12TH ST E,00683,56.0,88.13B+,METER EXP.,63.0,6485679.6,1834286.3
4273991260,2015-12-31,1522.0,CA,201608.0,HYUN,PA,SL,1144 PICO BLVD E,00683,56.0,88.13B+,METER EXP.,63.0,6479388.5,1837854.0
4273991271,2015-12-31,1532.0,CA,,NISS,PA,SL,938 PICO BLVD E,00683,56.0,88.13B+,METER EXP.,63.0,6479869.4,1837590.9
4273991282,2015-12-31,1537.0,CA,201608.0,TOYT,PA,WT,751 10TH ST E,00683,56.0,88.13B+,METER EXP.,63.0,6485772.2,1835079.6
4273991293,2015-12-31,1539.0,CA,,MERZ,PA,BK,1008 CROCKER ST S,00683,56.0,88.13B+,METER EXP.,63.0,6485756.7,1835054.2
4273991304,2015-12-31,1541.0,CA,201701.0,MERZ,PA,BK,1105 TOWNE AVE S,00683,56.0,88.13B+,METER EXP.,63.0,6485843.9,1834589.9
4273991315,2015-12-31,1545.0,CO,201609.0,MAZD,PA,WT,905 CROCKER ST S,00683,56.0,88.13B+,METER EXP.,63.0,6486134.0,1835672.2
4273991326,2015-12-31,1554.0,CA,201609.0,HOND,PA,GN,1142 WALL ST S,00683,56.0,88.13B+,METER EXP.,63.0,6484514.5,1835529.6
4273991330,2015-12-31,1556.0,CA,201609.0,PONT,PA,GY,1121 WALL ST S,00683,56.0,88.13B+,METER EXP.,63.0,6484596.8,1835651.6
4273991341,2015-12-31,1558.0,CA,201606.0,PLYM,PA,WT,1115 WALL ST S,00683,56.0,88.13B+,METER EXP.,63.0,6484619.3,1835684.9
4273991352,2015-12-31,1655.0,CA,201603.0,VOLK,PA,SL,405 PICO BLVD E,00683,56.0,80.61,STANDNG IN ALLEY,68.0,6481581.8,1836646.5
4273991363,2015-12-31,1656.0,CA,201603.0,TOYT,PA,GY,405 PICO BLVD E,00683,56.0,80.61,STANDNG IN ALLEY,68.0,6481581.8,1836646.5
4273991374,2015-12-31,1714.0,CA,,MERZ,PA,WT,112 9TH ST E,00683,56.0,80.69AA+,NO STOP/STAND,93.0,6484264.4,1837750.4
4273993500,2015-12-31,1644.0,CA,201510.0,CHEV,PA,SL,14019 SHERMAN WAY,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6429164.6,1895890.7
4273993511,2015-12-31,1646.0,CA,201510.0,CHEV,PA,SL,14019 SHERMAN WAY,330R1,53.0,5204A-,DISPLAY OF TABS,25.0,6429164.6,1895890.7
4273993522,2015-12-31,1652.0,CA,201612.0,TOYT,PA,GN,14151 SHERMAN WAY,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6428246.1,1895894.1
4273993533,2015-12-31,1658.0,CA,201512.0,CHRY,PA,BK,7716 VAN NUYS BOULEVARD,330R1,53.0,80.69AP+,NO STOP/STANDING,93.0,6426010.1,1899288.8
4273993544,2015-12-31,1659.0,CA,201609.0,NISS,PA,WT,7630 VAN NUYS BOULEVARD,330R1,53.0,80.69AP+,NO STOP/STANDING,93.0,6425985.7,1898748.8
4273993555,2015-12-31,1700.0,CA,201609.0,NISS,PA,WT,7630 VAN NUYS BOULEVARD,330R1,53.0,5200,DISPLAY OF PLATES,25.0,6425985.7,1898748.8
4273993566,2015-12-31,1702.0,CA,201603.0,HOND,PA,BK,7630 VAN NUYS BOULEVARD,330R1,53.0,80.69AP+,NO STOP/STANDING,93.0,6425985.7,1898748.8
4273993570,2015-12-31,1807.0,CA,201605.0,TOYT,PA,WT,15910 VENTURA BOULEVARD,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6416608.0,1879427.6
4273993581,2015-12-31,1812.0,CA,201611.0,KIA,PA,WT,16240 VENTURA BOULEVARD,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414423.0,1879798.2
4273993592,2015-12-31,1823.0,CA,201603.0,TOYT,PA,TN,16100 VENTURA BOULEVARD,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6415356.4,1879639.8
4273993603,2015-12-31,1826.0,CA,201602.0,VOLK,PA,SL,16100 VENTURA BOULEVARD,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6415356.4,1879639.8
4273993614,2015-12-31,1827.0,CA,201606.0,CHEV,PU,BK,16100 VENTURA BOULEVARD,330R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6415356.4,1879639.8
4273993625,2015-12-31,1856.0,CA,201604.0,TOYT,PA,GY,3701 CAHUENGA BL,330R1,53.0,88.13B+,METER EXP.,63.0,6452026.5,1872130.7
4273993636,2015-12-31,1858.0,CA,201612.0,GMC,PA,BK,3701 CAHUENGA BL,330R1,53.0,88.13B+,METER EXP.,63.0,6452026.5,1872130.7
4273993640,2015-12-31,1906.0,CA,201601.0,NISS,PA,BK,3500 CAHUENGA BL,330R1,53.0,88.13B+,METER EXP.,63.0,6453969.5,1870927.5
4273993651,2015-12-31,1909.0,CA,201610.0,NISS,PA,BK,3500 CAHUENGA BL,330R1,53.0,88.13B+,METER EXP.,63.0,6453969.5,1870927.5
4273993662,2015-12-31,1913.0,CA,201604.0,VOLK,PA,BK,3500 CAHUENGA BL,330R1,53.0,88.13B+,METER EXP.,63.0,6453969.5,1870927.5
4273993673,2015-12-31,1915.0,CA,201602.0,DODG,PA,SL,3500 CAHUENGA BL,330R1,53.0,88.13B+,METER EXP.,63.0,6453969.5,1870927.5
4273993684,2015-12-31,1916.0,CA,201601.0,FORD,PU,WT,3500 CAHUENGA BL,330R1,53.0,88.03A,OUTSIDE LINES/METER,58.0,6453969.5,1870927.5
4273993695,2015-12-31,1922.0,CA,201312.0,INFI,PA,GY,3600 CAHUENGA BL,330R1,53.0,88.03A,OUTSIDE LINES/METER,58.0,6453031.6,1871431.9
4274000010,2015-12-31,1442.0,CA,201609.0,FORD,PA,WT,3800 BAGLEY AV,00165,51.0,88.13B+,METER EXP.,63.0,6441987.3,1831839.4
4274000021,2015-12-31,1447.0,CA,201607.0,HYUN,PA,BL,9501 VENICE BL,00165,51.0,88.13B+,METER EXP.,63.0,6441783.9,1831839.0
4274000032,2015-12-31,1501.0,CA,201504.0,TOYT,PA,SL,3800 VINTON AV,00165,51.0,88.13B+,METER EXP.,63.0,6439313.0,1830720.6
4274000043,2015-12-31,1502.0,CA,201504.0,TOYT,PA,SL,3800 VINTON AV,00165,51.0,5204A-,DISPLAY OF TABS,25.0,6439313.0,1830720.6
4274000054,2015-12-31,1527.0,CA,201611.0,JAGU,PA,BK,1903 HOLMBY AVE S,00165,51.0,80.58L,PREFERENTIAL PARKING,68.0,6433051.0,1842512.2
4274004114,2015-12-31,806.0,NY,201601.0,SUBA,PA,SL,1600 W GRAFTON ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6484475.2,1851816.3
4274004125,2015-12-31,811.0,CA,201607.0,HOND,PA,BK,1635 W GRAFTON ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6484321.7,1851896.5
4274004136,2015-12-31,813.0,AZ,,FORD,PA,BL,1635 W GRAFTON ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6484321.7,1851896.5
4274004140,2015-12-31,815.0,CA,201508.0,FORD,PA,WT,1516 N LUCRETIA AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483938.6,1851949.0
4274004151,2015-12-31,817.0,CA,201512.0,AUDI,PA,BK,1506 LUCRETIA AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483888.6,1851852.3
4274004162,2015-12-31,820.0,CA,201604.0,FORD,PA,GN,1615 SCOTT AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6484182.0,1851624.4
4274004173,2015-12-31,823.0,CA,201607.0,CHEV,PA,RD,1549 SCOTT AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6484440.8,1851488.4
4274004184,2015-12-31,825.0,CA,201602.0,HOND,PA,BL,1445N LOGAN ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483806.1,1851328.6
4274004195,2015-12-31,827.0,CA,201609.0,HOND,PA,BK,1445N LOGAN ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483806.1,1851328.6
4274004206,2015-12-31,830.0,CA,201602.0,HOND,PA,BL,1445N LOGAN ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483806.1,1851328.6
4274004210,2015-12-31,831.0,CA,,CHEV,PA,MR,1445N LOGAN ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483806.1,1851328.6
4274004221,2015-12-31,834.0,CA,201602.0,CHEV,VN,BL,1300 N LOGAN ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483414.0,1850586.1
4274004232,2015-12-31,838.0,CA,201611.0,HOND,PA,BL,1441 LEMOYNE ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483497.5,1851472.1
4274004243,2015-12-31,839.0,CA,201606.0,TOYT,PA,RD,1441 LEMOYNE ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483497.5,1851472.1
4274004254,2015-12-31,841.0,CA,201607.0,HOND,PA,WT,1431 LEMOYNE ST,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483461.1,1851403.1
4274004265,2015-12-31,845.0,CA,201608.0,HOND,PA,BK,1827 SCOTT AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483506.5,1851979.0
4274004276,2015-12-31,847.0,CA,201511.0,CHEV,PA,BG,1457 LAKESHORE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483306.3,1851738.9
4274004280,2015-12-31,852.0,CA,201602.0,TOYT,PA,BL,1607 LAKESHORE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483730.8,1852767.6
4274004291,2015-12-31,856.0,CA,201605.0,MAZD,PA,WT,1637 LAKESHORE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483802.1,1852904.0
4274004302,2015-12-31,902.0,CA,201609.0,LINC,PA,BL,2007 LAKESHORE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4274004313,2015-12-31,905.0,CA,201601.0,MAZD,PA,BL,2023 LAKESHORE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,99999.0,99999.0
4274004324,2015-12-31,916.0,CA,201612.0,LEXS,PA,WT,1921 SCOTT AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483311.8,1852081.3
4274004335,2015-12-31,917.0,CA,201604.0,HOND,PA,BL,1921 SCOTT AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483311.8,1852081.3
4274004346,2015-12-31,919.0,CA,201610.0,VOLK,PA,BL,1923 SCOTT AVE,00672,56.0,80.69BS,NO PARK/STREET CLEAN,73.0,6483305.3,1852084.7
4274004350,2015-12-31,1051.0,CA,201508.0,TOYT,PA,BL,121 BEUDRY,00672,56.0,5204A-,DISPLAY OF TABS,25.0,6484606.8,1843916.5
4274004361,2015-12-31,1400.0,CA,201607.0,PONT,PA,BK,137 AVE20,00672,56.0,5200,DISPLAY OF PLATES,25.0,99999.0,99999.0
4274014780,2015-12-31,806.0,CA,,HYUN,PA,SL,376 LOS ANGELES ST S,689R1,56.0,88.13B+,METER EXP.,63.0,6487201.7,1839757.4
4274014791,2015-12-31,811.0,CA,201510.0,VOLK,PA,WT,501 LOS ANGELES ST S,689R1,56.0,80.56E2,YELLOW ZONE,58.0,6486669.2,1839238.1
4274014802,2015-12-31,844.0,CA,201608.0,HOND,PA,SL,770 WALL ST S,689R1,56.0,88.13B+,METER EXP.,63.0,6485972.2,1837267.0
4274014813,2015-12-31,901.0,CA,201602.0,MITS,PA,YE,522 12TH ST E,689R1,56.0,88.13B+,METER EXP.,63.0,6481699.0,1837250.1
4274014824,2015-12-31,913.0,CA,201604.0,MAZD,PA,RD,969 11TH ST E,689R1,56.0,80.56E2,YELLOW ZONE,58.0,6479784.5,1838988.0
4274014835,2015-12-31,916.0,CA,201601.0,TOYT,PA,BK,967 11TH ST E,689R1,56.0,80.56E2,YELLOW ZONE,58.0,6479786.6,1838985.6
4274014846,2015-12-31,918.0,CA,201603.0,CHEV,PA,SL,962 11TH ST E,689R1,56.0,80.56E2,YELLOW ZONE,58.0,6486341.5,1834338.0
4274014850,2015-12-31,1015.0,CA,201602.0,NISS,PA,BK,530 8TH ST E,689R1,56.0,88.13B+,METER EXP.,63.0,6483852.6,1838917.3
4274014872,2015-12-31,1133.0,CA,201512.0,DODG,PU,TN,936 MAPLE AVE S,689R1,56.0,80.56E4+,RED ZONE,93.0,6484961.8,1836689.3
4274014883,2015-12-31,1238.0,CA,201605.0,TOYT,PA,SL,1115 11TH ST E,689R1,56.0,80.56E4+,RED ZONE,93.0,6486865.2,1834069.1
4274014894,2015-12-31,1240.0,CA,201606.0,FORD,PA,RD,1148 11TH ST E,689R1,56.0,80.56E4+,RED ZONE,93.0,6486982.2,1834008.6
4274014905,2015-12-31,1246.0,CA,201602.0,PONT,PA,SL,1148 11TH ST E,689R1,56.0,80.56E2,YELLOW ZONE,58.0,6486982.2,1834008.6
4274026540,2015-12-31,806.0,CA,201606.0,HOND,PA,WT,1155 GRAND AVE S,00667,56.0,88.13B+,METER EXP.,63.0,6482080.4,1837325.1
4274026551,2015-12-31,809.0,CA,201605.0,CHEV,PA,BK,1325 HOPE ST S,00667,56.0,88.13B+,METER EXP.,63.0,6481052.1,1836618.5
4274026562,2015-12-31,812.0,CA,201608.0,BMW,PA,OT,1445 HOPE ST S,00667,56.0,88.13B+,METER EXP.,63.0,6480704.9,1835970.6
4274026573,2015-12-31,815.0,CA,201606.0,VOLK,PA,BL,1144 HOPE,00667,56.0,88.13B+,METER EXP.,63.0,6481795.9,1837631.4
4274026584,2015-12-31,818.0,CA,201610.0,NISS,PA,GN,1535 HOPE ST S,00667,56.0,88.13B+,METER EXP.,63.0,6480637.9,1835845.8
4274026595,2015-12-31,946.0,CA,6.0,FRHT,TK,WT,1025 SOUTH HILL STREET,00667,56.0,80.56E4+,RED ZONE,93.0,6483263.4,1837492.6
4274026606,2015-12-31,1024.0,CA,7.0,GMC,TK,BN,1400 SOUTH GRAND AVENUE,00667,56.0,80.56E4+,RED ZONE,93.0,6481264.9,1836024.3
4274026610,2015-12-31,1044.0,CA,201610.0,TOYT,PU,RD,1214 SANTEE STREET,00667,56.0,80.56E2,YELLOW ZONE,58.0,6483662.1,1835628.3
4274026621,2015-12-31,1220.0,CA,,OTHR,TR,SL,415 EAST 11TH STREET,00667,56.0,80.69C,PARKED OVER TIME LIM,58.0,6484414.6,1835962.8
4274026632,2015-12-31,1221.0,CA,201512.0,FORD,VN,WT,405 EAST 11TH STREET,00667,56.0,80.69C,PARKED OVER TIME LIM,58.0,6484384.0,1835986.7
4274026643,2015-12-31,1223.0,CA,201609.0,GMC,VN,RD,404 EAST 11TH STREET,00667,56.0,80.69C,PARKED OVER TIME LIM,58.0,6484384.0,1835986.7
4274026654,2015-12-31,1224.0,CA,,CHEV,VN,WT,410 EAST 11TH STREET,00667,56.0,80.69C,PARKED OVER TIME LIM,58.0,6484402.3,1835972.4
4274026665,2015-12-31,1228.0,CA,201607.0,RROV,PA,BK,1108 MAPLE AVENUE,00667,56.0,80.56E2,YELLOW ZONE,58.0,6484341.7,1835951.9
4274026676,2015-12-31,1230.0,CA,201603.0,TOYT,PA,PR,420 EAST 11TH STREET,00667,56.0,80.61,STANDNG IN ALLEY,68.0,6484432.9,1835948.5
4274035776,2015-12-31,1623.0,CA,201605.0,TOYT,PA,GY,6453 VAN NUYS BL,350R1,53.0,88.13B+,METER EXP.,63.0,6425965.9,1890989.9
4274035780,2015-12-31,1627.0,CA,,CHEV,PA,RD,14717 VICTORY BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6424536.1,1890619.8
4274035791,2015-12-31,1631.0,CA,201608.0,BMW,PA,GY,14816 VICTORY BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6423875.8,1890622.4
4274035802,2015-12-31,1635.0,CA,201611.0,JEEP,PA,SL,14540 VICTORY BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6425694.8,1890615.6
4274035813,2015-12-31,1704.0,CA,201611.0,TOYT,PA,WT,14126 SHERMAN WAY,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6414675.7,1895903.5
4274035824,2015-12-31,1741.0,CA,201603.0,NISS,PA,RD,19916 ROSCOE BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6390255.3,1903022.6
4274035835,2015-12-31,1749.0,CA,201602.0,HOND,PA,GY,6945 TAMPA AVE,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394292.2,1894341.6
4274035846,2015-12-31,1752.0,CA,201606.0,HOND,PA,GY,6918 TAMPA AVE,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394291.5,1894168.2
4274035850,2015-12-31,1756.0,CA,201609.0,RROV,PA,GY,6753 TAMPA AVE,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394287.3,1893094.5
4274035861,2015-12-31,1802.0,CA,201609.0,HYUN,PA,SL,5712 TAMPA AVE,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394261.4,1886499.7
4274035872,2015-12-31,1804.0,CA,201604.0,HYUN,PA,BK,5718 TAMPA AVE,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6394261.5,1886522.5
4274035883,2015-12-31,1819.0,CA,,INFI,PA,GY,16107 VICTORY BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6415359.9,1890655.7
4274035894,2015-12-31,1827.0,CA,201602.0,TOYT,CM,WT,16107 VICTORY BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6415359.9,1890655.7
4274035905,2015-12-31,1835.0,CA,201603.0,FORD,PA,RD,14724 VICTORY BLVD,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6424482.2,1890620.0
4274035916,2015-12-31,1846.0,CA,201608.0,ACUR,PA,GY,14011 SHERMAN WAY,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6429218.5,1895890.5
4274035920,2015-12-31,1850.0,CA,201602.0,GMC,PA,BK,14211 SHERMAN WAY,350R1,53.0,80.70,NO STOPPING/ANTI-GRI,163.0,6427790.6,1895895.8
4274035931,2015-12-31,1903.0,CA,201609.0,NISS,PA,GY,6477 VAN NUYS BL,350R1,53.0,88.13B+,METER EXP.,63.0,6425966.6,1891174.9
4274035942,2015-12-31,1907.0,CA,,HOND,PA,BL,6309 VAN NUYS BL,350R1,53.0,88.13B+,METER EXP.,63.0,6425961.9,1889976.7
4274035953,2015-12-31,1910.0,CA,201610.0,CHEV,CM,GN,6159 VAN NUYS BL,350R1,53.0,88.13B+,METER EXP.,63.0,6425957.8,1888913.9
4274035964,2015-12-31,1927.0,CA,,BMW,PA,BK,5031 FAIR AVE,350R1,53.0,22507.8A,DISABLED PARKING/NO,363.0,6448326.7,1881548.5
4274035975,2015-12-31,1937.0,CA,201608.0,NISS,PA,GO,11685 VENTURA BL,350R1,53.0,88.13B+,METER EXP.,63.0,6444484.6,1873960.5
4274035986,2015-12-31,1938.0,CA,201508.0,TOYT,CM,BK,11685 VENTURA BL,350R1,53.0,88.13B+,METER EXP.,63.0,6444484.6,1873960.5
4274035990,2015-12-31,1939.0,CA,201508.0,TOYT,CM,BK,11685 VENTURA BL,350R1,53.0,5204A-,DISPLAY OF TABS,25.0,6444484.6,1873960.5
4274036001,2015-12-31,1940.0,CA,201607.0,TOYT,PA,BK,11685 VENTURA BL,350R1,53.0,88.13B+,METER EXP.,63.0,6444484.6,1873960.5
4274037224,2015-12-31,1316.0,CA,,CHEV,PU,SL,1400 BUNDY DR,00908,51.0,22500F,PARKED ON SIDEWALK,68.0,6415053.8,1853058.6
4274037235,2015-12-31,1331.0,CA,,MERZ,PA,BK,11900 SAN VICENTE BL,00908,51.0,88.13B+,METER EXP.,63.0,6418423.9,1841658.9
4274037246,2015-12-31,1344.0,CA,201609.0,ACUR,PA,WT,11600 DARLINGTON AV,00908,51.0,88.13B+,METER EXP.,63.0,6421443.5,1842736.7
4274037250,2015-12-31,1352.0,CA,,VOLK,PA,BK,11601 BARRINGTON CT S,00908,51.0,88.13B+,METER EXP.,63.0,6419538.3,1846455.3
4274037261,2015-12-31,1411.0,CA,201606.0,VOLK,PA,BK,1001 SWARTHMORE AV,00908,51.0,88.13B+,METER EXP.,63.0,6402383.9,1840040.9
4274037272,2015-12-31,1412.0,CA,201604.0,AUDI,PA,GY,1000 SWARTHMORE AV,00908,51.0,88.13B+,METER EXP.,63.0,6402383.9,1840040.9
4274037283,2015-12-31,1414.0,CA,201608.0,MERZ,PA,BK,1000 SWARTHMORE AV,00908,51.0,88.03A,OUTSIDE LINES/METER,58.0,6402383.9,1840040.9
4274037294,2015-12-31,1420.0,CA,201605.0,BMW,PA,BK,801 VIA DE LA PAZ,00908,51.0,88.13B+,METER EXP.,63.0,6401805.7,1839090.5
4274035743,2015-12-30,2317.0,CA,201603.0,INTL,TK,RD,AF 11174 PENROSE ST,00316,53.0,80.69.2,COMM VEH OVER TIME L,78.0,99999.0,99999.0
4274035754,2015-12-30,2330.0,CA,201605.0,CHEV,CM,WT,11726 STRATHERN ST,00316,53.0,80.69.2,COMM VEH OVER TIME L,78.0,6444257.6,1901110.8
4274035765,2015-12-30,2336.0,CA,201608.0,FORD,CM,RD,7225 WHITSETT AVE,00316,53.0,80.69.2,COMM VEH OVER TIME L,78.0,6439212.4,1896115.6
4274037305,2015-12-31,1426.0,CA,201608.0,NISS,PA,WT,15300 ANTIOCH ST,00908,51.0,88.13B+,METER EXP.,63.0,6402347.9,1839872.6
4274037316,2015-12-31,1428.0,CA,201610.0,CADI,PA,WT,15301 ANTIOCH ST,00908,51.0,88.13B+,METER EXP.,63.0,6402347.9,1839872.6
4274037320,2015-12-31,1435.0,CA,201608.0,SUBA,PA,SL,15216 SUNSET BLVD,00908,51.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6402770.9,1839653.9
4274037331,2015-12-31,1436.0,CA,201606.0,PORS,PA,WT,15216 SUNSET BLVD,00908,51.0,88.63B+,OFF STR/OVERTIME/MTR,58.0,6402770.9,1839653.9
4274037353,2015-12-31,1510.0,CA,4.0,FRHT,VN,WT,11700 SAN VICENTE BL,00908,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4274037364,2015-12-31,1554.0,CA,201611.0,VOLV,PA,SL,11700 SAN VICENTE BL,00908,51.0,88.13B+,METER EXP.,63.0,99999.0,99999.0
4274037375,2015-12-31,1613.0,OH,201511.0,KIA,PA,SL,825 BARRINGTON AVE S,00908,51.0,80.69AP+,NO STOP/STANDING,93.0,6420338.0,1842532.1
4274039070,2015-12-31,815.0,CA,201606.0,TOYT,PA,BK,504 PACIFIC AVE,00132,51.0,80.69AA+,NO STOP/STAND,93.0,6416939.9,1820629.0
4274039081,2015-12-31,828.0,CA,201610.0,ACUR,PA,SL,1234 PACIFIC AVE,00132,51.0,80.69AA+,NO STOP/STAND,93.0,6418017.2,1818983.8
4274039092,2015-12-31,906.0,CA,201601.0,CHEV,PA,BK,1800 LINDEN AVE,00132,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6422611.3,1820791.8
4274039103,2015-12-31,908.0,CA,201607.0,TOYT,PA,BL,1800 LINDEN AVE,00132,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6422611.3,1820791.8
4274039114,2015-12-31,910.0,CA,201605.0,TOYT,PA,GY,2010 LINDEN AVE,00132,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6423101.1,1820505.3
4274039125,2015-12-31,913.0,CA,201603.0,CHRY,PA,BK,2008 LINDEN AVE,00132,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6423101.1,1820505.3
4274039136,2015-12-31,916.0,CA,201612.0,MNNI,PA,BL,945 VENEZIA AVE,00132,51.0,80.69BS,NO PARK/STREET CLEAN,73.0,6423372.0,1820706.0
